organism_full,std_status,std_tested_list,std_missing_list,count
Streptococcus pneumoniae,Missing 5,"Cephalosporins, Lincosamides, Macrolides, Phenicol","Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Penicillins, Tetracycline",1.0
Streptococcus pneumoniae,Missing 5,"Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Phenicol","Cephalosporins, Lincosamides, Macrolides, Penicillins, Tetracycline",1.0
Streptococcus pneumoniae,Missing 5,"Fluoroquinolones, Glycopeptides, Macrolides, Phenicol","Cephalosporins, Folate pathway antagonists, Lincosamides, Penicillins, Tetracycline",1.0
Streptococcus pneumoniae,Missing 5,"Fluoroquinolones, Lincosamides, Macrolides, Phenicol","Cephalosporins, Folate pathway antagonists, Glycopeptides, Penicillins, Tetracycline",1.0
Streptococcus pneumoniae,Missing 6,"Glycopeptides, Lincosamides, Macrolides","Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, Phenicol, Tetracycline",1168.0
Streptococcus pneumoniae,Missing 6,"Folate pathway antagonists, Lincosamides, Macrolides","Cephalosporins, Fluoroquinolones, Glycopeptides, Penicillins, Phenicol, Tetracycline",460.0
Streptococcus pneumoniae,Missing 6,"Folate pathway antagonists, Glycopeptides, Macrolides","Cephalosporins, Fluoroquinolones, Lincosamides, Penicillins, Phenicol, Tetracycline",457.0
Streptococcus pneumoniae,Missing 6,"Cephalosporins, Folate pathway antagonists, Lincosamides","Fluoroquinolones, Glycopeptides, Macrolides, Penicillins, Phenicol, Tetracycline",176.0
Streptococcus pneumoniae,Missing 6,"Fluoroquinolones, Glycopeptides, Macrolides","Cephalosporins, Folate pathway antagonists, Lincosamides, Penicillins, Phenicol, Tetracycline",163.0
Streptococcus pneumoniae,Missing 6,"Folate pathway antagonists, Glycopeptides, Lincosamides","Cephalosporins, Fluoroquinolones, Macrolides, Penicillins, Phenicol, Tetracycline",91.0
Streptococcus pneumoniae,Missing 6,"Folate pathway antagonists, Glycopeptides, Phenicol","Cephalosporins, Fluoroquinolones, Lincosamides, Macrolides, Penicillins, Tetracycline",78.0
Streptococcus pneumoniae,Missing 6,"Cephalosporins, Lincosamides, Macrolides","Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Penicillins, Phenicol, Tetracycline",70.0
Streptococcus pneumoniae,Missing 6,"Glycopeptides, Macrolides, Tetracycline","Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Lincosamides, Penicillins, Phenicol",51.0
Streptococcus pneumoniae,Missing 6,"Fluoroquinolones, Lincosamides, Macrolides","Cephalosporins, Folate pathway antagonists, Glycopeptides, Penicillins, Phenicol, Tetracycline",47.0
Streptococcus pneumoniae,Missing 6,"Glycopeptides, Macrolides, Phenicol","Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Lincosamides, Penicillins, Tetracycline",46.0
Streptococcus pneumoniae,Missing 6,"Cephalosporins, Fluoroquinolones, Macrolides","Folate pathway antagonists, Glycopeptides, Lincosamides, Penicillins, Phenicol, Tetracycline",42.0
Streptococcus pneumoniae,Missing 6,"Fluoroquinolones, Glycopeptides, Lincosamides","Cephalosporins, Folate pathway antagonists, Macrolides, Penicillins, Phenicol, Tetracycline",40.0
Streptococcus pneumoniae,Missing 6,"Fluoroquinolones, Folate pathway antagonists, Macrolides","Cephalosporins, Glycopeptides, Lincosamides, Penicillins, Phenicol, Tetracycline",27.0
Streptococcus pneumoniae,Missing 6,"Cephalosporins, Glycopeptides, Lincosamides","Fluoroquinolones, Folate pathway antagonists, Macrolides, Penicillins, Phenicol, Tetracycline",26.0
Streptococcus pneumoniae,Missing 6,"Fluoroquinolones, Folate pathway antagonists, Glycopeptides","Cephalosporins, Lincosamides, Macrolides, Penicillins, Phenicol, Tetracycline",26.0
Streptococcus pneumoniae,Missing 6,"Glycopeptides, Phenicol, Tetracycline","Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Lincosamides, Macrolides, Penicillins",26.0
Streptococcus pneumoniae,Missing 6,"Cephalosporins, Fluoroquinolones, Glycopeptides","Folate pathway antagonists, Lincosamides, Macrolides, Penicillins, Phenicol, Tetracycline",23.0
Streptococcus pneumoniae,Missing 6,"Cephalosporins, Glycopeptides, Macrolides","Fluoroquinolones, Folate pathway antagonists, Lincosamides, Penicillins, Phenicol, Tetracycline",23.0
Streptococcus pneumoniae,Missing 6,"Lincosamides, Macrolides, Tetracycline","Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Penicillins, Phenicol",22.0
Streptococcus pneumoniae,Missing 6,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists","Glycopeptides, Lincosamides, Macrolides, Penicillins, Phenicol, Tetracycline",15.0
Streptococcus pneumoniae,Missing 6,"Cephalosporins, Folate pathway antagonists, Glycopeptides","Fluoroquinolones, Lincosamides, Macrolides, Penicillins, Phenicol, Tetracycline",13.0
Streptococcus pneumoniae,Missing 6,"Fluoroquinolones, Folate pathway antagonists, Lincosamides","Cephalosporins, Glycopeptides, Macrolides, Penicillins, Phenicol, Tetracycline",13.0
Streptococcus pneumoniae,Missing 6,"Folate pathway antagonists, Glycopeptides, Tetracycline","Cephalosporins, Fluoroquinolones, Lincosamides, Macrolides, Penicillins, Phenicol",13.0
Streptococcus pneumoniae,Missing 6,"Lincosamides, Macrolides, Phenicol","Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Penicillins, Tetracycline",13.0
Streptococcus pneumoniae,Missing 6,"Glycopeptides, Lincosamides, Tetracycline","Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Macrolides, Penicillins, Phenicol",12.0
Streptococcus pneumoniae,Missing 6,"Macrolides, Phenicol, Tetracycline","Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Penicillins",12.0
Streptococcus pneumoniae,Missing 6,"Glycopeptides, Lincosamides, Phenicol","Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Macrolides, Penicillins, Tetracycline",10.0
Streptococcus pneumoniae,Missing 6,"Cephalosporins, Folate pathway antagonists, Macrolides","Fluoroquinolones, Glycopeptides, Lincosamides, Penicillins, Phenicol, Tetracycline",9.0
Streptococcus pneumoniae,Missing 6,"Folate pathway antagonists, Macrolides, Tetracycline","Cephalosporins, Fluoroquinolones, Glycopeptides, Lincosamides, Penicillins, Phenicol",9.0
Streptococcus pneumoniae,Missing 6,"Cephalosporins, Fluoroquinolones, Lincosamides","Folate pathway antagonists, Glycopeptides, Macrolides, Penicillins, Phenicol, Tetracycline",6.0
Streptococcus pneumoniae,Missing 6,"Fluoroquinolones, Glycopeptides, Tetracycline","Cephalosporins, Folate pathway antagonists, Lincosamides, Macrolides, Penicillins, Phenicol",5.0
Streptococcus pneumoniae,Missing 6,"Folate pathway antagonists, Lincosamides, Tetracycline","Cephalosporins, Fluoroquinolones, Glycopeptides, Macrolides, Penicillins, Phenicol",3.0
Streptococcus pneumoniae,Missing 6,"Cephalosporins, Glycopeptides, Tetracycline","Fluoroquinolones, Folate pathway antagonists, Lincosamides, Macrolides, Penicillins, Phenicol",2.0
Streptococcus pneumoniae,Missing 6,"Fluoroquinolones, Glycopeptides, Phenicol","Cephalosporins, Folate pathway antagonists, Lincosamides, Macrolides, Penicillins, Tetracycline",2.0
Streptococcus pneumoniae,Missing 6,"Folate pathway antagonists, Lincosamides, Phenicol","Cephalosporins, Fluoroquinolones, Glycopeptides, Macrolides, Penicillins, Tetracycline",2.0
Streptococcus pneumoniae,Missing 6,"Folate pathway antagonists, Macrolides, Phenicol","Cephalosporins, Fluoroquinolones, Glycopeptides, Lincosamides, Penicillins, Tetracycline",2.0
Streptococcus pneumoniae,Missing 6,"Cephalosporins, Folate pathway antagonists, Penicillins","Fluoroquinolones, Glycopeptides, Lincosamides, Macrolides, Phenicol, Tetracycline",1.0
Streptococcus pneumoniae,Missing 6,"Cephalosporins, Glycopeptides, Penicillins","Fluoroquinolones, Folate pathway antagonists, Lincosamides, Macrolides, Phenicol, Tetracycline",1.0
Streptococcus pneumoniae,Missing 6,"Cephalosporins, Macrolides, Tetracycline","Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Penicillins, Phenicol",1.0
Streptococcus pneumoniae,Missing 6,"Cephalosporins, Phenicol, Tetracycline","Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Macrolides, Penicillins",1.0
Streptococcus pneumoniae,Missing 6,"Fluoroquinolones, Lincosamides, Tetracycline","Cephalosporins, Folate pathway antagonists, Glycopeptides, Macrolides, Penicillins, Phenicol",1.0
Streptococcus pneumoniae,Missing 6,"Fluoroquinolones, Macrolides, Phenicol","Cephalosporins, Folate pathway antagonists, Glycopeptides, Lincosamides, Penicillins, Tetracycline",1.0
Streptococcus pneumoniae,Missing 6,"Folate pathway antagonists, Phenicol, Tetracycline","Cephalosporins, Fluoroquinolones, Glycopeptides, Lincosamides, Macrolides, Penicillins",1.0
Streptococcus pneumoniae,Missing 6,"Glycopeptides, Penicillins, Tetracycline","Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Lincosamides, Macrolides, Phenicol",1.0
Streptococcus pneumoniae,Missing 7,"Folate pathway antagonists, Lincosamides","Cephalosporins, Fluoroquinolones, Glycopeptides, Macrolides, Penicillins, Phenicol, Tetracycline",414.0
Streptococcus pneumoniae,Missing 7,"Fluoroquinolones, Glycopeptides","Cephalosporins, Folate pathway antagonists, Lincosamides, Macrolides, Penicillins, Phenicol, Tetracycline",313.0
Streptococcus pneumoniae,Missing 7,"Lincosamides, Macrolides","Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Penicillins, Phenicol, Tetracycline",221.0
Streptococcus pneumoniae,Missing 7,"Glycopeptides, Macrolides","Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Lincosamides, Penicillins, Phenicol, Tetracycline",146.0
Streptococcus pneumoniae,Missing 7,"Glycopeptides, Lincosamides","Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Macrolides, Penicillins, Phenicol, Tetracycline",112.0
Streptococcus pneumoniae,Missing 7,"Cephalosporins, Glycopeptides","Fluoroquinolones, Folate pathway antagonists, Lincosamides, Macrolides, Penicillins, Phenicol, Tetracycline",110.0
Streptococcus pneumoniae,Missing 7,"Folate pathway antagonists, Glycopeptides","Cephalosporins, Fluoroquinolones, Lincosamides, Macrolides, Penicillins, Phenicol, Tetracycline",50.0
Streptococcus pneumoniae,Missing 7,"Glycopeptides, Tetracycline","Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Lincosamides, Macrolides, Penicillins, Phenicol",30.0
Streptococcus pneumoniae,Missing 7,"Folate pathway antagonists, Macrolides","Cephalosporins, Fluoroquinolones, Glycopeptides, Lincosamides, Penicillins, Phenicol, Tetracycline",25.0
Streptococcus pneumoniae,Missing 7,"Cephalosporins, Fluoroquinolones","Folate pathway antagonists, Glycopeptides, Lincosamides, Macrolides, Penicillins, Phenicol, Tetracycline",21.0
Streptococcus pneumoniae,Missing 7,"Cephalosporins, Lincosamides","Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Macrolides, Penicillins, Phenicol, Tetracycline",20.0
Streptococcus pneumoniae,Missing 7,"Cephalosporins, Macrolides","Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Penicillins, Phenicol, Tetracycline",12.0
Streptococcus pneumoniae,Missing 7,"Fluoroquinolones, Lincosamides","Cephalosporins, Folate pathway antagonists, Glycopeptides, Macrolides, Penicillins, Phenicol, Tetracycline",9.0
Streptococcus pneumoniae,Missing 7,"Fluoroquinolones, Macrolides","Cephalosporins, Folate pathway antagonists, Glycopeptides, Lincosamides, Penicillins, Phenicol, Tetracycline",8.0
Streptococcus pneumoniae,Missing 7,"Glycopeptides, Phenicol","Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Lincosamides, Macrolides, Penicillins, Tetracycline",7.0
Streptococcus pneumoniae,Missing 7,"Cephalosporins, Folate pathway antagonists","Fluoroquinolones, Glycopeptides, Lincosamides, Macrolides, Penicillins, Phenicol, Tetracycline",6.0
Streptococcus pneumoniae,Missing 7,"Macrolides, Tetracycline","Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Penicillins, Phenicol",6.0
Streptococcus pneumoniae,Missing 7,"Fluoroquinolones, Folate pathway antagonists","Cephalosporins, Glycopeptides, Lincosamides, Macrolides, Penicillins, Phenicol, Tetracycline",4.0
Streptococcus pneumoniae,Missing 7,"Folate pathway antagonists, Tetracycline","Cephalosporins, Fluoroquinolones, Glycopeptides, Lincosamides, Macrolides, Penicillins, Phenicol",3.0
Streptococcus pneumoniae,Missing 7,"Lincosamides, Phenicol","Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Macrolides, Penicillins, Tetracycline",2.0
Streptococcus pneumoniae,Missing 7,"Cephalosporins, Tetracycline","Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Macrolides, Penicillins, Phenicol",1.0
Streptococcus pneumoniae,Missing 7,"Folate pathway antagonists, Phenicol","Cephalosporins, Fluoroquinolones, Glycopeptides, Lincosamides, Macrolides, Penicillins, Tetracycline",1.0
Streptococcus pneumoniae,Missing 7,"Lincosamides, Tetracycline","Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Macrolides, Penicillins, Phenicol",1.0
Streptococcus pneumoniae,Missing 7,"Macrolides, Phenicol","Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Penicillins, Tetracycline",1.0
Streptococcus pneumoniae,Missing 8,Glycopeptides,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Lincosamides, Macrolides, Penicillins, Phenicol, Tetracycline",411.0
Streptococcus pneumoniae,Missing 8,Cephalosporins,"Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Macrolides, Penicillins, Phenicol, Tetracycline",327.0
Streptococcus pneumoniae,Missing 8,Folate pathway antagonists,"Cephalosporins, Fluoroquinolones, Glycopeptides, Lincosamides, Macrolides, Penicillins, Phenicol, Tetracycline",126.0
Streptococcus pneumoniae,Missing 8,Lincosamides,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Macrolides, Penicillins, Phenicol, Tetracycline",54.0
Streptococcus pneumoniae,Missing 8,Fluoroquinolones,"Cephalosporins, Folate pathway antagonists, Glycopeptides, Lincosamides, Macrolides, Penicillins, Phenicol, Tetracycline",41.0
Streptococcus pneumoniae,Missing 8,Macrolides,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Penicillins, Phenicol, Tetracycline",33.0
Streptococcus pneumoniae,Missing 8,Phenicol,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Macrolides, Penicillins, Tetracycline",3.0
Streptococcus pneumoniae,Missing 8,Tetracycline,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Macrolides, Penicillins, Phenicol",2.0
Streptococcus pneumoniae,Missing 9,,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Macrolides, Penicillins, Phenicol, Tetracycline",628.0
Streptococcus pyogenes,Complete,"Cephalosporins, Fluoroquinolones, Lincosamides, Macrolides, Penicillins",,7522.0
Streptococcus pyogenes,Missing 1,"Cephalosporins, Fluoroquinolones, Lincosamides, Macrolides",Penicillins,9366.0
Streptococcus pyogenes,Missing 1,"Cephalosporins, Lincosamides, Macrolides, Penicillins",Fluoroquinolones,5354.0
Streptococcus pyogenes,Missing 1,"Cephalosporins, Fluoroquinolones, Macrolides, Penicillins",Lincosamides,323.0
Streptococcus pyogenes,Missing 1,"Cephalosporins, Fluoroquinolones, Lincosamides, Penicillins",Macrolides,200.0
Streptococcus pyogenes,Missing 1,"Fluoroquinolones, Lincosamides, Macrolides, Penicillins",Cephalosporins,185.0
Streptococcus pyogenes,Missing 2,"Cephalosporins, Lincosamides, Macrolides","Fluoroquinolones, Penicillins",11943.0
Streptococcus pyogenes,Missing 2,"Lincosamides, Macrolides, Penicillins","Cephalosporins, Fluoroquinolones",2416.0
Streptococcus pyogenes,Missing 2,"Fluoroquinolones, Lincosamides, Macrolides","Cephalosporins, Penicillins",1900.0
Streptococcus pyogenes,Missing 2,"Cephalosporins, Macrolides, Penicillins","Fluoroquinolones, Lincosamides",1241.0
Streptococcus pyogenes,Missing 2,"Cephalosporins, Fluoroquinolones, Macrolides","Lincosamides, Penicillins",904.0
Streptococcus pyogenes,Missing 2,"Cephalosporins, Fluoroquinolones, Lincosamides","Macrolides, Penicillins",433.0
Streptococcus pyogenes,Missing 2,"Fluoroquinolones, Macrolides, Penicillins","Cephalosporins, Lincosamides",124.0
Streptococcus pyogenes,Missing 2,"Cephalosporins, Lincosamides, Penicillins","Fluoroquinolones, Macrolides",122.0
Streptococcus pyogenes,Missing 2,"Cephalosporins, Fluoroquinolones, Penicillins","Lincosamides, Macrolides",69.0
Streptococcus pyogenes,Missing 2,"Fluoroquinolones, Lincosamides, Penicillins","Cephalosporins, Macrolides",4.0
Streptococcus pyogenes,Missing 3,"Lincosamides, Macrolides","Cephalosporins, Fluoroquinolones, Penicillins",2768.0
Streptococcus pyogenes,Missing 3,"Macrolides, Penicillins","Cephalosporins, Fluoroquinolones, Lincosamides",816.0
Streptococcus pyogenes,Missing 3,"Cephalosporins, Fluoroquinolones","Lincosamides, Macrolides, Penicillins",708.0
Streptococcus pyogenes,Missing 3,"Cephalosporins, Lincosamides","Fluoroquinolones, Macrolides, Penicillins",620.0
Streptococcus pyogenes,Missing 3,"Cephalosporins, Macrolides","Fluoroquinolones, Lincosamides, Penicillins",354.0
Streptococcus pyogenes,Missing 3,"Cephalosporins, Penicillins","Fluoroquinolones, Lincosamides, Macrolides",217.0
Streptococcus pyogenes,Missing 3,"Fluoroquinolones, Penicillins","Cephalosporins, Lincosamides, Macrolides",78.0
Streptococcus pyogenes,Missing 3,"Fluoroquinolones, Macrolides","Cephalosporins, Lincosamides, Penicillins",68.0
Streptococcus pyogenes,Missing 3,"Lincosamides, Penicillins","Cephalosporins, Fluoroquinolones, Macrolides",44.0
Streptococcus pyogenes,Missing 3,"Fluoroquinolones, Lincosamides","Cephalosporins, Macrolides, Penicillins",14.0
